zip,bfs_number,name,lat,lng,zone_category
2802,6712,Develier,47.19769717973412,7.330805953474575,high_potential
2803,6703,Bourrignon,46.91548786939072,7.738803109098112,good_potential
2805,6724,Soyhières,46.878347337166204,8.84364261365579,good_potential
2806,6716,Mettembert,47.6330444770612,8.730046547580512,high_potential
2807,6719,Pleigne,47.11016566310754,6.833410684692869,high_potential
2812,6718,Movelier,46.73038190358073,8.094629687212159,high_potential
2813,6713,Ederswiler,47.32744761078383,8.12976486181987,high_potential
2814,2790,Roggenburg,47.3880394455511,8.378288730404728,high_potential
2822,6709,Courroux,46.52701578775294,6.406690053285657,high_potential
2823,6709,Courroux,46.52701578775294,6.406690053285657,high_potential
2824,6730,Val Terbi,46.98007249008176,7.72262497415795,high_potential
2825,6706,Courchapoix,46.649286860382105,7.117510776701298,good_potential
2826,6730,Val Terbi,46.98007249008176,7.72262497415795,high_potential
2827,6715,Mervelier,47.582539962836,8.745593380770996,good_potential
2828,6730,Val Terbi,46.98007249008176,7.72262497415795,high_potential
2829,6730,Val Terbi,46.98007249008176,7.72262497415795,high_potential
2830,6708,Courrendlin,47.48797953227827,7.007581818637464,good_potential
2832,6708,Courrendlin,47.48797953227827,7.007581818637464,good_potential
2842,6721,Rossemaison,46.069390972415015,7.145742186479425,moderate_potential
2843,6704,Châtillon (JU),47.341763944074714,8.767664510503774,good_potential
2852,6710,Courtételle,46.55165834723778,7.893633038943371,good_potential
2853,6729,Haute-Sorne,46.1425049739306,7.317953598862245,high_potential
2854,6729,Haute-Sorne,46.1425049739306,7.317953598862245,high_potential
2855,6729,Haute-Sorne,46.1425049739306,7.317953598862245,high_potential
2856,6702,Boécourt,46.74659886608643,7.62221655966867,good_potential
2857,6702,Boécourt,46.74659886608643,7.62221655966867,good_potential
