municipality,bfs_number,dist_to_zone_m,in_zone,near_3km,zone_category,lon,lat
Fiez,5556,0,TRUE,TRUE,high_potential,6.50343572265166,46.61267140493146
Finhaut,6214,10000,FALSE,FALSE,moderate_potential,7.650119636357564,47.39607470041044
Finsterhennen,493,0,TRUE,TRUE,high_potential,9.552400952554525,47.14815705436135
Fischbach,1129,0,TRUE,TRUE,high_potential,7.050847873173226,46.591589507390154
Fischbach-Göslikon,4067,7071,FALSE,FALSE,moderate_potential,7.149269054785824,46.77597475799394
Fischenthal,114,0,TRUE,TRUE,high_potential,8.850494514960946,47.61528938267599
Fischingen,4726,2500,FALSE,TRUE,good_potential,7.5867579847974085,47.215988021104494
Fisibach,4306,22361,FALSE,FALSE,moderate_potential,7.243714566632914,46.71111039200654
Fislisbach,4027,10607,FALSE,FALSE,moderate_potential,6.460943432972244,46.593584596684984
Flaach,28,5000,FALSE,FALSE,moderate_potential,7.405977826205291,46.74557730659804
Flawil,3402,2500,FALSE,TRUE,good_potential,7.910173555803719,46.21750662000986
Flerden,3662,0,TRUE,TRUE,high_potential,6.198609598639893,46.252158501165106
Flims,3732,3536,FALSE,FALSE,moderate_potential,8.324135352644973,47.52507901459847
Flumenthal,2545,5000,FALSE,FALSE,moderate_potential,6.934741112585783,46.81911604556508
Flums,3292,0,TRUE,TRUE,high_potential,8.498790180567227,46.663939890979925
Flurlingen,29,3536,FALSE,FALSE,moderate_potential,8.238363161986614,47.25800722306211
Fläsch,3951,0,TRUE,TRUE,high_potential,7.511456852524079,47.39795492302058
Flüelen,1207,2500,FALSE,TRUE,good_potential,6.030608566187906,46.17610992852053
Flühli,1004,3536,FALSE,FALSE,moderate_potential,8.854129346972655,47.19718850035879
Fontaines-sur-Grandson,5557,0,TRUE,TRUE,high_potential,8.202200914985108,47.103985882493184
Fontenais,6790,2500,FALSE,TRUE,good_potential,8.473386564639478,47.71385813062203
Forel (Lavaux),5604,0,TRUE,TRUE,high_potential,9.658059835781515,46.9807358547773
Forst-Längenbühl,948,9014,FALSE,FALSE,moderate_potential,8.77989064407942,47.11796493133694
Founex,5717,10308,FALSE,FALSE,moderate_potential,7.624289204069482,47.476587068884356
Fraubrunnen,538,5590,FALSE,FALSE,moderate_potential,8.824663758767773,45.99362408032196
Frauenfeld,4566,0,TRUE,TRUE,high_potential,7.589854301842033,47.19182792828405
Frauenkappelen,663,0,TRUE,TRUE,high_potential,9.0940536688644,47.142088235968586
Freienbach,1322,0,TRUE,TRUE,high_potential,8.31110479859312,47.36911817133258
Freienstein-Teufen,57,10607,FALSE,FALSE,moderate_potential,6.505457413476898,46.49496463783147
Freienwil,4028,16771,FALSE,FALSE,moderate_potential,7.829455349462027,47.18761010605473
Freimettigen,607,0,TRUE,TRUE,high_potential,9.002092105634476,47.454498781619215
Frenkendorf,2824,5590,FALSE,FALSE,moderate_potential,8.308598413159093,47.297615862130044
Fribourg,2196,7906,FALSE,FALSE,moderate_potential,8.814824730617314,46.1966182378832
Frick,4163,7500,FALSE,FALSE,moderate_potential,7.5522383940863325,47.22495926013958
Froideville,5523,0,TRUE,TRUE,high_potential,8.363355552138051,46.958835203098644
Frutigen,563,5590,FALSE,FALSE,moderate_potential,8.463968715473424,47.247801309146965
Fräschels,2258,0,TRUE,TRUE,high_potential,8.795053997496401,46.18326309635796
Fulenbach,2575,2500,FALSE,TRUE,good_potential,7.698143728964972,47.26755811924008
Full-Reuenthal,4307,26926,FALSE,FALSE,moderate_potential,7.578635128618038,47.06668639574612
Fully,6133,3536,FALSE,FALSE,moderate_potential,8.71705221888001,47.71008671522236
Furna,3862,0,TRUE,TRUE,high_potential,7.431899251412414,46.81538490225776
Fällanden,193,5590,FALSE,FALSE,moderate_potential,7.926771321523267,46.888208564894676
Féchy,5427,2500,FALSE,TRUE,good_potential,6.013965955862305,46.19387074181845
Fétigny-Ménières,2056,7906,FALSE,FALSE,moderate_potential,7.2626371527198605,46.80795823545686
Füllinsdorf,2825,3536,FALSE,FALSE,moderate_potential,7.742075151336772,47.53617207600029
Fürstenau,3633,0,TRUE,TRUE,high_potential,8.593401051703083,47.48338753423335
Gachnang,4571,2500,FALSE,TRUE,good_potential,6.886571031650335,46.808987446733845
Gais,3022,0,TRUE,TRUE,high_potential,8.308781966368615,47.26440329213638
Gaiserwald,3442,0,TRUE,TRUE,high_potential,8.143211206839002,47.56179254706912
Galgenen,1342,0,TRUE,TRUE,high_potential,6.753739885828958,46.61102642959158
Gals,494,0,TRUE,TRUE,high_potential,7.317434132570479,47.081268183550165
Gambarogno,5398,7071,FALSE,FALSE,moderate_potential,9.197763236886027,47.40533198865864
Gampel-Bratsch,6118,3536,FALSE,FALSE,moderate_potential,7.018071654579399,46.76690442440412
Gampelen,495,0,TRUE,TRUE,high_potential,8.561710861066375,46.60661573455554
Gamprin,7009,15000,FALSE,FALSE,moderate_potential,6.59865898591549,46.778001544637576
Gams,3272,10308,FALSE,FALSE,moderate_potential,6.850604894093477,46.700471887737244
Gansingen,4164,18200,FALSE,FALSE,moderate_potential,8.788013107610936,47.63369827156401
Gebenstorf,4029,12748,FALSE,FALSE,moderate_potential,8.358243587863615,47.34465426914971
Gelterkinden,2846,3536,FALSE,FALSE,moderate_potential,8.571573886833754,47.27254259272439
Geltwil,4232,2500,FALSE,TRUE,good_potential,7.5060980645996365,47.53516673660284
Gempen,2474,3536,FALSE,FALSE,moderate_potential,8.126182220017268,47.418544270222085
Genolier,5718,5590,FALSE,FALSE,moderate_potential,7.6149469204861395,47.14701583991546
Genthod,6622,5590,FALSE,FALSE,moderate_potential,7.80457833830697,46.71486151306708
Genève,6621,5590,FALSE,FALSE,moderate_potential,7.159703819564703,46.80414647154244
Gerlafingen,2519,9014,FALSE,FALSE,moderate_potential,8.024578279516692,47.3799944884354
Geroldswil,244,15811,FALSE,FALSE,moderate_potential,7.14130209353112,46.622488087644655
Gersau,1311,10000,FALSE,FALSE,moderate_potential,7.610711412830934,47.25326284296904
Gerzensee,866,0,TRUE,TRUE,high_potential,6.882663875786463,46.537051968080576
Geuensee,1085,0,TRUE,TRUE,high_potential,6.529112193591738,46.49410215638058
Gibloux,2236,0,TRUE,TRUE,high_potential,8.941272806909057,47.336631087293405
Giebenach,2826,3536,FALSE,FALSE,moderate_potential,7.140257570454508,47.092261456825256
Giez,5559,0,TRUE,TRUE,high_potential,6.920264434258536,46.59953548065107
Giffers,2294,5000,FALSE,FALSE,moderate_potential,7.113908226057921,47.25425499661623
Gilly,5857,2500,FALSE,TRUE,good_potential,8.876429842691065,46.054050158180026
Gimel,5428,2500,FALSE,TRUE,good_potential,7.728011853745125,46.25052479191299
Gingins,5719,9014,FALSE,FALSE,moderate_potential,7.592772907522228,47.31211049935786
Giornico,5073,24749,FALSE,FALSE,moderate_potential,9.419311007680143,47.5152910971961
Gipf-Oberfrick,4165,10308,FALSE,FALSE,moderate_potential,7.127803319560437,46.617928054371276
Gisikon,1055,0,TRUE,TRUE,high_potential,7.677568487892942,47.25403087721133
Giswil,1403,0,TRUE,TRUE,high_potential,7.509470993903643,46.04985602399637
Givisiez,2197,7071,FALSE,FALSE,moderate_potential,8.989227753571555,47.63488126126108
Givrins,5720,5590,FALSE,FALSE,moderate_potential,7.606524210842905,47.02305947977293
Gland,5721,5000,FALSE,FALSE,moderate_potential,7.8091959741728045,46.86538679378161
Glarus,1632,7071,FALSE,FALSE,moderate_potential,8.682357651096144,47.444127892490435
Glarus Nord,1630,5000,FALSE,FALSE,moderate_potential,8.01691315351852,47.52485200828036
Glarus Süd,1631,0,TRUE,TRUE,high_potential,9.049101351144515,47.210016352079066
Glattfelden,58,15207,FALSE,FALSE,moderate_potential,9.046714595878163,45.8928463219936
Gletterens,2022,7906,FALSE,FALSE,moderate_potential,8.078554663393781,46.34967599855296
Goldach,3213,3536,FALSE,FALSE,moderate_potential,8.274810587014796,47.28803054882776
Gollion,5484,0,TRUE,TRUE,high_potential,7.354051298786151,46.8220462338765
Gommiswald,3341,0,TRUE,TRUE,high_potential,8.228359632499723,46.74649806464258
Goms,6077,3536,FALSE,FALSE,moderate_potential,7.651648310507343,47.24568234197516
Gondiswil,326,2500,FALSE,TRUE,good_potential,8.212991588324291,47.504731409348835
Gonten,3102,0,TRUE,TRUE,high_potential,7.818232328609431,47.23659870424823
Gontenschwil,4135,0,TRUE,TRUE,high_potential,8.38475645089412,47.368356203437415
Gordola,5108,12500,FALSE,FALSE,moderate_potential,7.090893217169143,46.783888763562835
Gossau (SG),3443,2500,FALSE,TRUE,good_potential,7.625602521810047,47.18034579874894
Gossau (ZH),115,5590,FALSE,FALSE,moderate_potential,6.047343776936769,46.14810866114855
Gottlieben,4651,3536,FALSE,FALSE,moderate_potential,7.661923983710811,47.19306911494272
Goumoëns,5541,0,TRUE,TRUE,high_potential,7.4354689364990705,46.97808443344747
Graben,976,0,TRUE,TRUE,high_potential,9.78854836721123,46.885536668574076
Grabs,3273,5590,FALSE,FALSE,moderate_potential,7.055736426533796,47.005660657424094
Grancia,5186,15811,FALSE,FALSE,moderate_potential,8.487186791879877,47.19855481578142
Grancy,5485,0,TRUE,TRUE,high_potential,8.00502602784906,47.415104622150174
Grandcour,5817,12748,FALSE,FALSE,moderate_potential,8.394542130596198,46.86274563145002
Grandevent,5560,2500,FALSE,TRUE,good_potential,7.493194583421562,47.240124155653405
Grandfontaine,6792,2500,FALSE,TRUE,good_potential,7.55076940333674,47.516868132537866
Grandson,5561,2500,FALSE,TRUE,good_potential,8.42617431078777,47.66980231501527
Grandval,694,0,TRUE,TRUE,high_potential,9.448543023178594,46.52489316823133
Grandvillard,2134,3536,FALSE,FALSE,moderate_potential,9.786092862968886,46.462565084655154
Granges (Veveyse),2328,0,TRUE,TRUE,high_potential,9.21508579822277,47.461833507210216
Granges-Paccot,2198,7071,FALSE,FALSE,moderate_potential,8.492409119226823,46.277626354883026
Grangettes,2079,0,TRUE,TRUE,high_potential,8.364967558126313,46.91733253632595
Gravesano,5187,9014,FALSE,FALSE,moderate_potential,7.670756630349202,46.686528990844955
Greifensee,9040,5000,FALSE,FALSE,moderate_potential,7.377959441571688,47.40016910664893
Greifensee,194,3536,FALSE,FALSE,moderate_potential,8.52404750825296,47.478446658961914
Grellingen,2786,2500,FALSE,TRUE,good_potential,7.523387285611266,47.45271943724578
Grenchen,2546,0,TRUE,TRUE,high_potential,7.461788991074683,46.857637687641564
Greng,2261,5000,FALSE,FALSE,moderate_potential,9.038519482645224,47.51213366304684
Grengiols,6177,2500,FALSE,TRUE,good_potential,7.590594525853789,47.424793484710854
Grens,5722,9014,FALSE,FALSE,moderate_potential,6.682955202619122,46.72626588891522
Greppen,1056,3536,FALSE,FALSE,moderate_potential,8.011451005498945,46.94706703286656
Gretzenbach,2576,7906,FALSE,FALSE,moderate_potential,7.778986065239217,47.080616582570954
Grimisuat,6263,10000,FALSE,FALSE,moderate_potential,7.700341277890186,47.31444895105896
Grindel,2617,0,TRUE,TRUE,high_potential,7.77094408810722,47.17116987607248
Grindelwald,576,0,TRUE,TRUE,high_potential,7.563642808517261,46.710076552003564
Grolley-Ponthaux,2239,9014,FALSE,FALSE,moderate_potential,7.155921966735373,46.20017118473892
Grono,3832,5590,FALSE,FALSE,moderate_potential,8.64264443606446,46.42051841864208
Grossaffoltern,303,5000,FALSE,FALSE,moderate_potential,9.597593210231258,46.89525436328023
Grossdietwil,1131,0,TRUE,TRUE,high_potential,7.370701456869454,47.141756925011876
Grosshöchstetten,608,2500,FALSE,TRUE,good_potential,7.237958360015654,46.22996340585999
Grosswangen,1086,0,TRUE,TRUE,high_potential,7.809634488088021,46.955944213141294
Grub (AR),3031,0,TRUE,TRUE,high_potential,8.194427986557082,47.13830115615586
Gruyères,2135,0,TRUE,TRUE,high_potential,7.255301009738266,47.3931534058247
Gryon,5405,2500,FALSE,TRUE,good_potential,7.692720707832871,47.51849492564857
Grächen,6285,5000,FALSE,FALSE,moderate_potential,7.55713848538374,47.40648786655708
Gränichen,4006,7500,FALSE,FALSE,moderate_potential,9.448858162872636,47.05558131201497
Grône,6238,11180,FALSE,FALSE,moderate_potential,7.766878700406664,47.255722238153155
Grüningen,116,7906,FALSE,FALSE,moderate_potential,8.546917511622047,47.304327238893336
Grüsch,3961,0,TRUE,TRUE,high_potential,9.03159900465105,47.447017939595554
Gsteig,841,2500,FALSE,TRUE,good_potential,7.458077442632354,46.294817635072874
Gsteigwiler,577,5590,FALSE,FALSE,moderate_potential,8.931709663359289,46.04532427953482
Guggisberg,852,0,TRUE,TRUE,high_potential,8.14573551447172,47.5857869600804
Gunzgen,2578,3536,FALSE,FALSE,moderate_potential,9.494951201575324,47.4756286930714
Gurbrü,665,2500,FALSE,TRUE,good_potential,8.953125191180426,46.026910645267016
Gurmels,2262,2500,FALSE,TRUE,good_potential,7.059856171835094,47.034714580467714
Gurtnellen,1209,10000,FALSE,FALSE,moderate_potential,8.92756256963796,45.9683519597439
Gurzelen,867,7500,FALSE,FALSE,moderate_potential,9.133150188424636,47.51510140818885
Guttannen,782,2500,FALSE,TRUE,good_potential,6.262407082773327,46.39217365440142
Guttet-Feschel,6117,9014,FALSE,FALSE,moderate_potential,7.634622367608613,47.27171582192147
Gy,6624,0,TRUE,TRUE,high_potential,6.955740809839494,46.56986407506739
Gächlingen,2901,13463,FALSE,FALSE,moderate_potential,7.798225752324328,47.27014568944707
Göschenen,1208,9014,FALSE,FALSE,moderate_potential,8.543536559939945,47.61311846292444
Gündlischwand,578,3536,FALSE,FALSE,moderate_potential,7.603557324006257,46.79315302297224
Günsberg,2547,3536,FALSE,FALSE,moderate_potential,6.642602423354805,46.66179761479172
Güttingen,4656,3536,FALSE,FALSE,moderate_potential,7.041732019913183,46.30388433413918
Habkern,579,5590,FALSE,FALSE,moderate_potential,7.467947852588505,47.22838989808996
Habsburg,4099,10000,FALSE,FALSE,moderate_potential,8.999529118671017,46.03379774386733
Hagenbuch,220,0,TRUE,TRUE,high_potential,7.055928855017141,46.18035459472215
Hagneck,736,0,TRUE,TRUE,high_potential,7.774980037046467,47.425889207799955
Hallau,2971,18200,FALSE,FALSE,moderate_potential,8.244767144658855,47.60438923300233
Hallwil,4197,2500,FALSE,TRUE,good_potential,8.06585550762974,46.499991161041464
Hasle (LU),1005,5000,FALSE,FALSE,moderate_potential,8.925171031776756,45.93472092412201
Hasle bei Burgdorf,406,0,TRUE,TRUE,high_potential,7.569327600585038,47.293444597454986
Hasliberg,783,0,TRUE,TRUE,high_potential,9.467937797641474,47.473657320476875
Hauenstein-Ifenthal,2491,3536,FALSE,FALSE,moderate_potential,8.666478665741806,47.537519098014286
Hauptwil-Gottshaus,4486,2500,FALSE,TRUE,good_potential,8.630038771319427,47.57641204795103
Hausen (AG),4100,10000,FALSE,FALSE,moderate_potential,7.077566539391237,47.023729934896345
Hausen am Albis,4,7906,FALSE,FALSE,moderate_potential,7.0015363080971875,47.04053298431985
Haut-Intyamon,2121,2500,FALSE,TRUE,good_potential,9.957626726674038,46.4411383022585
Haute-Ajoie,6809,0,TRUE,TRUE,high_potential,8.355360286863897,46.98944472092084
Haute-Sorne,6729,0,TRUE,TRUE,high_potential,7.317953598862245,46.1425049739306
Hautemorges,5656,0,TRUE,TRUE,high_potential,7.814809107222286,47.43255142489952
Hauterive (FR),2233,7071,FALSE,FALSE,moderate_potential,7.187484708514589,46.73177245406179
Hauteville,2137,0,TRUE,TRUE,high_potential,7.798560339389695,47.44508490684389
Hedingen,5,12500,FALSE,FALSE,moderate_potential,7.933814452790973,46.652370413330445
Hefenhofen,4416,3536,FALSE,FALSE,moderate_potential,7.213627403477831,46.96523207683449
Heiden,3032,2500,FALSE,TRUE,good_potential,8.3897458531262,47.441778001596965
Heiligenschwendi,927,0,TRUE,TRUE,high_potential,6.220401065492848,46.4362517152392
Heimberg,928,3536,FALSE,FALSE,moderate_potential,6.913043086280417,47.058990437221944
Heimenhausen,977,2500,FALSE,TRUE,good_potential,8.638213997121664,47.61819089244626
Heimiswil,407,0,TRUE,TRUE,high_potential,8.249249804199492,47.5321149047641
Heitenried,2296,0,TRUE,TRUE,high_potential,7.2247141205719245,46.94317254078891
Hellikon,4251,3536,FALSE,FALSE,moderate_potential,9.462326586012107,46.85652695722535
Hellsau,408,2500,FALSE,TRUE,good_potential,8.103513569018604,47.318879282654414
Hemishofen,2962,7906,FALSE,FALSE,moderate_potential,6.605062384938927,46.72132698473644
Hemmiken,2848,2500,FALSE,TRUE,good_potential,6.565022236961561,46.75965243277498
Hendschiken,4198,2500,FALSE,TRUE,good_potential,7.343644911644511,46.98269261415572
Henggart,31,2500,FALSE,TRUE,good_potential,7.492731317452998,46.75933554209169
Henniez,5819,3536,FALSE,FALSE,moderate_potential,9.379566264275773,47.46665257595963
Herbetswil,2424,2500,FALSE,TRUE,good_potential,6.480795233905295,46.57344187394727
Herbligen,610,2500,FALSE,TRUE,good_potential,7.4853943781645595,47.01043321445884
Herdern,4811,3536,FALSE,FALSE,moderate_potential,8.512021232758638,47.60714077695893
Hergiswil (NW),1507,9014,FALSE,FALSE,moderate_potential,6.96353892898219,47.382436293922176
Hergiswil bei Willisau,1132,0,TRUE,TRUE,high_potential,7.644679884563594,46.35398541264205
Herisau,3001,0,TRUE,TRUE,high_potential,8.499205996878153,47.71720268062556
Hermance,6625,5000,FALSE,FALSE,moderate_potential,7.472741700038291,47.29104525299011
Hermenches,5673,0,TRUE,TRUE,high_potential,8.773129574273119,47.20122268270014
Hermrigen,737,3536,FALSE,FALSE,moderate_potential,6.30843397442972,46.63156223072539
Herrliberg,152,2500,FALSE,TRUE,good_potential,9.66155950005519,46.91358925152618
Hersberg,2827,0,TRUE,TRUE,high_potential,7.79207688123122,47.19021060351739
Herznach-Ueken,4186,13463,FALSE,FALSE,moderate_potential,7.0463285982256165,47.43823803251991
Herzogenbuchsee,979,2500,FALSE,TRUE,good_potential,8.475397884126352,47.509865476613065
Hettlingen,221,3536,FALSE,FALSE,moderate_potential,8.056825611266584,47.45150343870102
Hildisrieden,1088,2500,FALSE,TRUE,good_potential,6.669230713318937,46.75833983165188
Hilterfingen,929,2500,FALSE,TRUE,good_potential,8.388885186941398,47.23469531556673
Himmelried,2618,0,TRUE,TRUE,high_potential,6.371387939631292,46.707831743045446
Hindelbank,409,2500,FALSE,TRUE,good_potential,9.579180286348072,47.3863730254976
Hinwil,117,0,TRUE,TRUE,high_potential,7.891228130912563,47.4901034878449
Hirschthal,4007,2500,FALSE,TRUE,good_potential,8.338523677518234,47.37164478984616
Hittnau,173,0,TRUE,TRUE,high_potential,7.676880423756776,46.53617062739601
Hitzkirch,1030,2500,FALSE,TRUE,good_potential,9.980323800469145,46.56306559996605
Hochdorf,1031,2500,FALSE,TRUE,good_potential,8.751666818883226,46.776911014752315
Hochfelden,59,16771,FALSE,FALSE,moderate_potential,8.212150284257199,47.432144306336625
Hochwald,2475,5000,FALSE,FALSE,moderate_potential,8.344887024668504,47.31279522848525
Hofstetten bei Brienz,580,0,TRUE,TRUE,high_potential,7.503252979423823,46.7920566009233
Hofstetten-Flüh,2476,0,TRUE,TRUE,high_potential,6.693919276470591,46.697458184764756
Hohenrain,1032,0,TRUE,TRUE,high_potential,7.079302197453932,47.05611048894275
Hohentannen,4495,7071,FALSE,FALSE,moderate_potential,8.855162440722774,46.624178835037135
Holderbank (AG),4199,7906,FALSE,FALSE,moderate_potential,9.401498042177566,46.73395312052626
Holderbank (SO),2425,2500,FALSE,TRUE,good_potential,7.240754968496416,47.08145142923182
Holziken,4136,5000,FALSE,FALSE,moderate_potential,8.824156724968503,47.56306948681405
Homberg,931,0,TRUE,TRUE,high_potential,8.422930810848866,46.96739036515012
Hombrechtikon,153,7500,FALSE,FALSE,moderate_potential,6.886684663595696,46.685324989420124
Homburg,4816,0,TRUE,TRUE,high_potential,9.021793067760216,46.1059049812558
Horgen,295,7071,FALSE,FALSE,moderate_potential,8.612177049702314,47.31970278038308
Horn,4421,5590,FALSE,FALSE,moderate_potential,9.551292429248798,46.84028413676314
Horrenbach-Buchen,932,0,TRUE,TRUE,high_potential,9.06677330018081,47.1727072211521
Horriwil,2523,3536,FALSE,FALSE,moderate_potential,7.270469752226884,46.22582997016357
Horw,1058,7071,FALSE,FALSE,moderate_potential,8.69383363688324,46.12375713742351
Hospental,1210,2500,FALSE,TRUE,good_potential,8.731610124016466,46.902288708117176
Hubersdorf,2548,2500,FALSE,TRUE,good_potential,8.689795805592919,46.94310538073579
Hundwil,3002,0,TRUE,TRUE,high_potential,7.407556747442711,47.26549073413163
Hunzenschwil,4200,5000,FALSE,FALSE,moderate_potential,7.539167707088109,46.79037431927332
Huttwil,954,0,TRUE,TRUE,high_potential,8.929417675853005,47.526619701603074
Häfelfingen,2847,3536,FALSE,FALSE,moderate_potential,8.242509870486808,47.38058048789655
Hägendorf,2579,0,TRUE,TRUE,high_potential,9.052630322002326,46.142119364429256
Häggenschwil,3201,0,TRUE,TRUE,high_potential,8.46598918817273,47.410220129432844
Hägglingen,4068,5590,FALSE,FALSE,moderate_potential,8.927235661551295,47.45041442582266
Härkingen,2402,0,TRUE,TRUE,high_potential,7.798480207290143,47.491470788715326
Häutligen,609,0,TRUE,TRUE,high_potential,7.737139955222701,46.820102427366315
Hérémence,6084,0,TRUE,TRUE,high_potential,7.341680127226204,47.13725079463639
Höchstetten,410,3536,FALSE,FALSE,moderate_potential,6.452793600542304,46.65336623676083
Hölstein,2886,0,TRUE,TRUE,high_potential,6.203663523355451,46.21898548414319
Höri,60,18028,FALSE,FALSE,moderate_potential,9.096474945373176,47.3248347522327
Hünenberg,1703,5000,FALSE,FALSE,moderate_potential,7.93527277508992,46.152267250908146
Hüniken,2524,3536,FALSE,FALSE,moderate_potential,8.875532178221603,47.51638371610181
Hüntwangen,61,14577,FALSE,FALSE,moderate_potential,6.235214393841716,46.38029015028006
Hüttikon,87,14577,FALSE,FALSE,moderate_potential,9.046254058592714,47.239085144359265
Hüttlingen,4590,0,TRUE,TRUE,high_potential,7.937261362805704,47.43023656042092
Hüttwilen,4821,7071,FALSE,FALSE,moderate_potential,7.840414776795633,47.44495795007719
Icogne,6239,5590,FALSE,FALSE,moderate_potential,8.992745750763463,45.92939502765761
Iffwil,541,7071,FALSE,FALSE,moderate_potential,6.205244995569851,46.34729115827315
Ilanz/Glion,3619,0,TRUE,TRUE,high_potential,7.6465444393438835,46.87111678279852
Illgau,1363,0,TRUE,TRUE,high_potential,6.948505877839533,46.42313090232723
Illnau-Effretikon,296,3536,FALSE,FALSE,moderate_potential,9.84399748342213,46.509562064216226
Inden,6109,12500,FALSE,FALSE,moderate_potential,6.602683152635858,46.744813134884694
Ingenbohl,1364,3536,FALSE,FALSE,moderate_potential,7.130665514550035,47.11578201869903
Inkwil,980,0,TRUE,TRUE,high_potential,7.46408814516102,46.78849832398967
Innerthal,1343,2500,FALSE,TRUE,good_potential,7.720479061700186,47.218290372231
Innertkirchen,784,7071,FALSE,FALSE,moderate_potential,9.01954471279912,46.20436344806004
Ins,496,0,TRUE,TRUE,high_potential,6.180840845295471,46.22281890319001
Interlaken,581,7500,FALSE,FALSE,moderate_potential,8.361710081963745,47.52494672743775
Inwil,1033,3536,FALSE,FALSE,moderate_potential,8.05081528764995,47.01190263328438
Ipsach,739,5000,FALSE,FALSE,moderate_potential,6.446998429996315,46.608921595750104
Iseltwald,582,7500,FALSE,FALSE,moderate_potential,7.6173901403320246,47.51855454267853
Isenthal,1211,7071,FALSE,FALSE,moderate_potential,6.6049928622268395,46.53888647803615
Islisberg,4084,14577,FALSE,FALSE,moderate_potential,8.85820962857714,47.66612319147945
Isone,5009,2500,FALSE,TRUE,good_potential,7.137899299754921,46.89797127598009
Isérables,6134,2500,FALSE,TRUE,good_potential,7.580036732920981,47.39711936709933
Itingen,2849,0,TRUE,TRUE,high_potential,7.542910983273121,46.27671708747556
Ittigen,362,2500,FALSE,TRUE,good_potential,7.10076950282146,46.92879384552112
Jaberg,868,3536,FALSE,FALSE,moderate_potential,9.689293358543845,46.81259831669681
Jaun,2138,3536,FALSE,FALSE,moderate_potential,6.695393967872044,47.00396108482424
Jegenstorf,540,5590,FALSE,FALSE,moderate_potential,7.745737196587155,47.10969646283653
